year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2018,C,Manufacturing,c_6-9,Total income,2850.0,DOLLARS(millions)
2018,C,Manufacturing,c_6-9,Total expenditure,2635.0,DOLLARS(millions)
2018,C,Manufacturing,c_6-9,Operating profit before tax,245.0,DOLLARS(millions)
2018,C,Manufacturing,c_6-9,Total assets,1630.0,DOLLARS(millions)
2018,C,Manufacturing,c_6-9,Fixed tangible assets,399.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Activity unit,1851.0,COUNT
2018,C,Manufacturing,d_10-19,Salaries and wages paid,1251.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",5148.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Total income,5165.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Total expenditure,4893.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Operating profit before tax,358.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Total assets,3721.0,DOLLARS(millions)
2018,C,Manufacturing,d_10-19,Fixed tangible assets,1007.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Activity unit,1194.0,COUNT
2018,C,Manufacturing,e_20-49,Salaries and wages paid,1938.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",8785.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Total income,8840.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Total expenditure,8309.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Operating profit before tax,681.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Total assets,6676.0,DOLLARS(millions)
2018,C,Manufacturing,e_20-49,Fixed tangible assets,1706.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Activity unit,423.0,COUNT
2018,C,Manufacturing,f_50-99,Salaries and wages paid,1727.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",11666.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Total income,11780.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Total expenditure,11029.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Operating profit before tax,910.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Total assets,7633.0,DOLLARS(millions)
2018,C,Manufacturing,f_50-99,Fixed tangible assets,2133.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Activity unit,183.0,COUNT
2018,C,Manufacturing,g_100-199,Salaries and wages paid,1557.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",10879.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Total income,10978.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Total expenditure,10326.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Operating profit before tax,702.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Total assets,9028.0,DOLLARS(millions)
2018,C,Manufacturing,g_100-199,Fixed tangible assets,2828.0,DOLLARS(millions)
2018,C,Manufacturing,h_200+,Activity unit,156.0,COUNT
2018,C,Manufacturing,h_200+,Salaries and wages paid,6967.0,DOLLARS(millions)
2018,C,Manufacturing,h_200+,Operating profit before tax,4594.0,DOLLARS(millions)
2018,C,Manufacturing,i_Industry_Total,Operating profit before tax,8143.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,561.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,21.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1264.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1091.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,163.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,5943.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,4975.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,369.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,696.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,41.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",252.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,254.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,218.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,37.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,362.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,210.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,66.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,489.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,27.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",192.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,201.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,175.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,21.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,270.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,154.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,57.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,729.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,41.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",248.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,251.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,217.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,38.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,732.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,596.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,39.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1176.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,72.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,443.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,397.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,42.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,1004.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,783.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,18.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1149.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,92.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",638.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,652.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,581.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,62.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,2078.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,1686.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,15.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,2028.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,131.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",1195.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,1213.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,1031.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,186.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,4658.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,3659.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,18.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,12390.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,1034.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,13199.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,1774.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1137.0,COUNT
2018,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,1458.0,DOLLARS(millions)
2018,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2323.0,DOLLARS(millions)
2018,E,Construction,a_0,Rolling mean employees,0.0,COUNT
2018,E,Construction,a_0,Salaries and wages paid,1371.0,DOLLARS(millions)
2018,E,Construction,a_0,"Sales, government funding, grants and subsidies",12131.0,DOLLARS(millions)
2018,E,Construction,a_0,Total income,12242.0,DOLLARS(millions)
2018,E,Construction,a_0,Total expenditure,10997.0,DOLLARS(millions)
2018,E,Construction,a_0,Operating profit before tax,1679.0,DOLLARS(millions)
2018,E,Construction,a_0,Fixed tangible assets,4151.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Salaries and wages paid,2619.0,DOLLARS(millions)
2018,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",11814.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Total income,11894.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Total expenditure,11013.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Operating profit before tax,1091.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Total assets,6656.0,DOLLARS(millions)
2018,E,Construction,b_1-5,Fixed tangible assets,1746.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Activity unit,2814.0,COUNT
2018,E,Construction,c_6-9,Salaries and wages paid,1108.0,DOLLARS(millions)
2018,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",4764.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Total income,4785.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Total expenditure,4509.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Operating profit before tax,350.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Total assets,2177.0,DOLLARS(millions)
2018,E,Construction,c_6-9,Fixed tangible assets,454.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Activity unit,2088.0,COUNT
2018,E,Construction,d_10-19,Salaries and wages paid,1628.0,DOLLARS(millions)
2018,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",7155.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Total income,7186.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Total expenditure,6748.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Operating profit before tax,483.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Total assets,3626.0,DOLLARS(millions)
2018,E,Construction,d_10-19,Fixed tangible assets,1002.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Activity unit,933.0,COUNT
2018,E,Construction,e_20-49,Salaries and wages paid,1758.0,DOLLARS(millions)
2018,E,Construction,e_20-49,"Sales, government funding, grants and subsidies",7922.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Total income,7949.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Total expenditure,7562.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Operating profit before tax,534.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Total assets,3345.0,DOLLARS(millions)
2018,E,Construction,e_20-49,Fixed tangible assets,733.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Activity unit,249.0,COUNT
2018,E,Construction,f_50-99,Salaries and wages paid,1081.0,DOLLARS(millions)
2018,E,Construction,f_50-99,"Sales, government funding, grants and subsidies",4659.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Total income,4697.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Total expenditure,4376.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Operating profit before tax,312.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Total assets,2175.0,DOLLARS(millions)
2018,E,Construction,f_50-99,Fixed tangible assets,533.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Activity unit,69.0,COUNT
2018,E,Construction,g_100-199,Rolling mean employees,9168.0,COUNT
2018,E,Construction,g_100-199,Salaries and wages paid,686.0,DOLLARS(millions)
2018,E,Construction,g_100-199,"Sales, government funding, grants and subsidies",3997.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Total income,4019.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Total expenditure,3657.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Operating profit before tax,409.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Total assets,2284.0,DOLLARS(millions)
2018,E,Construction,g_100-199,Fixed tangible assets,511.0,DOLLARS(millions)
2018,E,Construction,h_200+,Activity unit,36.0,COUNT
2018,E,Construction,h_200+,Salaries and wages paid,2183.0,DOLLARS(millions)
2018,E,Construction,h_200+,"Sales, government funding, grants and subsidies",9583.0,DOLLARS(millions)
2018,E,Construction,h_200+,Total income,9609.0,DOLLARS(millions)
2018,E,Construction,h_200+,Total expenditure,9983.0,DOLLARS(millions)
2018,E,Construction,h_200+,Operating profit before tax,130.0,DOLLARS(millions)
2018,E,Construction,h_200+,Total assets,5199.0,DOLLARS(millions)
2018,E,Construction,h_200+,Fixed tangible assets,1008.0,DOLLARS(millions)
2018,E,Construction,i_Industry_Total,Salaries and wages paid,12434.0,DOLLARS(millions)
2018,E,Construction,i_Industry_Total,Operating profit before tax,4988.0,DOLLARS(millions)
2018,E,Construction,i_Industry_Total,Fixed tangible assets,10139.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Activity unit,8298.0,COUNT
2018,F,Wholesale Trade,a_0,Rolling mean employees,0.0,COUNT
2018,F,Wholesale Trade,a_0,Salaries and wages paid,363.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,"Sales, government funding, grants and subsidies",7827.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Total income,7910.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Total expenditure,7424.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Operating profit before tax,539.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Total assets,5387.0,DOLLARS(millions)
2018,F,Wholesale Trade,a_0,Fixed tangible assets,1170.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Activity unit,5457.0,COUNT
2018,F,Wholesale Trade,b_1-5,Rolling mean employees,12087.0,COUNT
2018,F,Wholesale Trade,b_1-5,Salaries and wages paid,824.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,"Sales, government funding, grants and subsidies",9127.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Total income,9174.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Total expenditure,8759.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Operating profit before tax,472.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Total assets,4811.0,DOLLARS(millions)
2018,F,Wholesale Trade,b_1-5,Fixed tangible assets,514.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Activity unit,1299.0,COUNT
2018,F,Wholesale Trade,c_6-9,Rolling mean employees,9306.0,COUNT
2018,F,Wholesale Trade,c_6-9,Salaries and wages paid,575.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,"Sales, government funding, grants and subsidies",5244.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Total income,5288.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Total expenditure,4940.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Operating profit before tax,413.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Total assets,2631.0,DOLLARS(millions)
2018,F,Wholesale Trade,c_6-9,Fixed tangible assets,216.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Activity unit,1059.0,COUNT
2018,F,Wholesale Trade,d_10-19,Salaries and wages paid,901.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,"Sales, government funding, grants and subsidies",9605.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Total income,9676.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Total expenditure,9166.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Operating profit before tax,656.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Total assets,5177.0,DOLLARS(millions)
2018,F,Wholesale Trade,d_10-19,Fixed tangible assets,485.0,DOLLARS(millions)
2018,F,Wholesale Trade,e_20-49,Activity unit,732.0,COUNT
2018,F,Wholesale Trade,e_20-49,Salaries and wages paid,1553.0,DOLLARS(millions)
2018,F,Wholesale Trade,e_20-49,Operating profit before tax,894.0,DOLLARS(millions)
2018,F,Wholesale Trade,e_20-49,Total assets,8736.0,DOLLARS(millions)
2018,F,Wholesale Trade,e_20-49,Fixed tangible assets,875.0,DOLLARS(millions)
2018,F,Wholesale Trade,f_50-99,Activity unit,231.0,COUNT
2018,F,Wholesale Trade,f_50-99,Salaries and wages paid,1052.0,DOLLARS(millions)
2018,F,Wholesale Trade,f_50-99,"Sales, government funding, grants and subsidies",13707.0,DOLLARS(millions)
2018,F,Wholesale Trade,f_50-99,Total income,13779.0,DOLLARS(millions)
2018,F,Wholesale Trade,f_50-99,Total expenditure,13433.0,DOLLARS(millions)
2018,F,Wholesale Trade,f_50-99,Operating profit before tax,648.0,DOLLARS(millions)
